"","DtCaseOrDeathOrTest","Jurisdiction","NumCase"
"58765",2022-10-11,"MONTGOMERY",25
"58766",2022-10-12,"MONTGOMERY",17
"58767",2022-10-13,"MONTGOMERY",19
"58768",2022-10-14,"MONTGOMERY",11
"58769",2022-10-15,"MONTGOMERY",8
"58770",2022-10-16,"MONTGOMERY",23
"58771",2022-10-17,"MONTGOMERY",16
"58772",2022-10-18,"MONTGOMERY",10
"58773",2022-10-19,"MONTGOMERY",26
"58774",2022-10-20,"MONTGOMERY",9
"58775",2022-10-21,"MONTGOMERY",14
"58776",2022-10-22,"MONTGOMERY",8
"58777",2022-10-23,"MONTGOMERY",21
"58778",2022-10-24,"MONTGOMERY",13
"58779",2022-10-25,"MONTGOMERY",24
"58780",2022-10-26,"MONTGOMERY",13
"58781",2022-10-27,"MONTGOMERY",25
"58782",2022-10-28,"MONTGOMERY",11
"58783",2022-10-29,"MONTGOMERY",10
"58784",2022-10-30,"MONTGOMERY",11
"58785",2022-10-31,"MONTGOMERY",22
"58786",2022-11-01,"MONTGOMERY",20
"58787",2022-11-02,"MONTGOMERY",30
"58788",2022-11-03,"MONTGOMERY",19
"58789",2022-11-04,"MONTGOMERY",22
"58790",2022-11-05,"MONTGOMERY",13
"58791",2022-11-06,"MONTGOMERY",19
"58792",2022-11-07,"MONTGOMERY",28
"58793",2022-11-08,"MONTGOMERY",22
"58794",2022-11-09,"MONTGOMERY",31
"58795",2022-11-10,"MONTGOMERY",21
"58796",2022-11-11,"MONTGOMERY",9
"58797",2022-11-12,"MONTGOMERY",16
"58798",2022-11-13,"MONTGOMERY",16
"58799",2022-11-14,"MONTGOMERY",32
"58800",2022-11-15,"MONTGOMERY",18
"58801",2022-11-16,"MONTGOMERY",26
"58802",2022-11-17,"MONTGOMERY",26
"58803",2022-11-18,"MONTGOMERY",25
"58804",2022-11-19,"MONTGOMERY",20
"58805",2022-11-20,"MONTGOMERY",18
"58806",2022-11-21,"MONTGOMERY",38
"58807",2022-11-22,"MONTGOMERY",38
"58808",2022-11-23,"MONTGOMERY",28
"58809",2022-11-24,"MONTGOMERY",19
"58810",2022-11-25,"MONTGOMERY",20
"58811",2022-11-26,"MONTGOMERY",29
"58812",2022-11-27,"MONTGOMERY",53
"58813",2022-11-28,"MONTGOMERY",74
"58814",2022-11-29,"MONTGOMERY",77
"58815",2022-11-30,"MONTGOMERY",50
"58816",2022-12-01,"MONTGOMERY",37
"58817",2022-12-02,"MONTGOMERY",57
"58818",2022-12-03,"MONTGOMERY",45
"58819",2022-12-04,"MONTGOMERY",43
"58820",2022-12-05,"MONTGOMERY",93
"58821",2022-12-06,"MONTGOMERY",92
"58822",2022-12-07,"MONTGOMERY",69
"58823",2022-12-08,"MONTGOMERY",69
"58824",2022-12-09,"MONTGOMERY",64
"58825",2022-12-10,"MONTGOMERY",48
"58826",2022-12-11,"MONTGOMERY",48
"58827",2022-12-12,"MONTGOMERY",75
"58828",2022-12-13,"MONTGOMERY",79
"58829",2022-12-14,"MONTGOMERY",79
"58830",2022-12-15,"MONTGOMERY",82
"58831",2022-12-16,"MONTGOMERY",62
"58832",2022-12-17,"MONTGOMERY",61
"58833",2022-12-18,"MONTGOMERY",59
"58834",2022-12-19,"MONTGOMERY",97
"58835",2022-12-20,"MONTGOMERY",94
"58836",2022-12-21,"MONTGOMERY",85
"58837",2022-12-22,"MONTGOMERY",100
"58838",2022-12-23,"MONTGOMERY",70
"58839",2022-12-24,"MONTGOMERY",64
"58840",2022-12-25,"MONTGOMERY",19
"58841",2022-12-26,"MONTGOMERY",99
"58842",2022-12-27,"MONTGOMERY",97
"58843",2022-12-28,"MONTGOMERY",99
"58844",2022-12-29,"MONTGOMERY",114
"58845",2022-12-30,"MONTGOMERY",84
"58846",2022-12-31,"MONTGOMERY",73
"58847",2023-01-01,"MONTGOMERY",57
"58848",2023-01-02,"MONTGOMERY",96
"58849",2023-01-03,"MONTGOMERY",92
"58850",2023-01-04,"MONTGOMERY",91
"58851",2023-01-05,"MONTGOMERY",78
"58852",2023-01-06,"MONTGOMERY",61
"58853",2023-01-07,"MONTGOMERY",49
"58854",2023-01-08,"MONTGOMERY",57
"58855",2023-01-09,"MONTGOMERY",94
"58856",2023-01-10,"MONTGOMERY",66
"58857",2023-01-11,"MONTGOMERY",71
"58858",2023-01-12,"MONTGOMERY",48
"58859",2023-01-13,"MONTGOMERY",50
"58860",2023-01-14,"MONTGOMERY",46
"58861",2023-01-15,"MONTGOMERY",34
"58862",2023-01-16,"MONTGOMERY",59
"58863",2023-01-17,"MONTGOMERY",87
"58864",2023-01-18,"MONTGOMERY",86
"58865",2023-01-19,"MONTGOMERY",57
"58866",2023-01-20,"MONTGOMERY",70
"58867",2023-01-21,"MONTGOMERY",42
"58868",2023-01-22,"MONTGOMERY",40
"58869",2023-01-23,"MONTGOMERY",78
"58870",2023-01-24,"MONTGOMERY",62
"58871",2023-01-25,"MONTGOMERY",75
"58872",2023-01-26,"MONTGOMERY",59
"58873",2023-01-27,"MONTGOMERY",59
"58874",2023-01-28,"MONTGOMERY",52
"58875",2023-01-29,"MONTGOMERY",46
"58876",2023-01-30,"MONTGOMERY",91
"58877",2023-01-31,"MONTGOMERY",75
"58878",2023-02-01,"MONTGOMERY",93
"58879",2023-02-02,"MONTGOMERY",57
"58880",2023-02-03,"MONTGOMERY",51
"58881",2023-02-04,"MONTGOMERY",35
"58882",2023-02-05,"MONTGOMERY",42
"58883",2023-02-06,"MONTGOMERY",67
"58884",2023-02-07,"MONTGOMERY",52
"58885",2023-02-08,"MONTGOMERY",109
"58886",2023-02-09,"MONTGOMERY",48
"58887",2023-02-10,"MONTGOMERY",53
"58888",2023-02-11,"MONTGOMERY",42
"58889",2023-02-12,"MONTGOMERY",42
"58890",2023-02-13,"MONTGOMERY",83
"58891",2023-02-14,"MONTGOMERY",44
"58892",2023-02-15,"MONTGOMERY",54
"58893",2023-02-16,"MONTGOMERY",34
"58894",2023-02-17,"MONTGOMERY",41
"58895",2023-02-18,"MONTGOMERY",33
"58896",2023-02-19,"MONTGOMERY",34
"58897",2023-02-20,"MONTGOMERY",28
"58898",2023-02-21,"MONTGOMERY",41
"58899",2023-02-22,"MONTGOMERY",21
"58900",2023-02-23,"MONTGOMERY",29
"58901",2023-02-24,"MONTGOMERY",32
"58902",2023-02-25,"MONTGOMERY",21
"58903",2023-02-26,"MONTGOMERY",16
"58904",2023-02-27,"MONTGOMERY",23
"58905",2023-02-28,"MONTGOMERY",10
"58906",2020-01-01,"MORGAN",0
"58907",2020-01-02,"MORGAN",0
"58908",2020-01-03,"MORGAN",0
"58909",2020-01-04,"MORGAN",0
"58910",2020-01-05,"MORGAN",0
"58911",2020-01-06,"MORGAN",0
"58912",2020-01-07,"MORGAN",0
"58913",2020-01-08,"MORGAN",0
"58914",2020-01-09,"MORGAN",0
"58915",2020-01-10,"MORGAN",0
"58916",2020-01-11,"MORGAN",0
"58917",2020-01-12,"MORGAN",0
"58918",2020-01-13,"MORGAN",0
"58919",2020-01-14,"MORGAN",0
"58920",2020-01-15,"MORGAN",0
"58921",2020-01-16,"MORGAN",0
"58922",2020-01-17,"MORGAN",0
"58923",2020-01-18,"MORGAN",0
"58924",2020-01-19,"MORGAN",0
"58925",2020-01-20,"MORGAN",0
"58926",2020-01-21,"MORGAN",0
"58927",2020-01-22,"MORGAN",0
"58928",2020-01-23,"MORGAN",0
"58929",2020-01-24,"MORGAN",0
"58930",2020-01-25,"MORGAN",0
"58931",2020-01-26,"MORGAN",0
"58932",2020-01-27,"MORGAN",0
"58933",2020-01-28,"MORGAN",0
"58934",2020-01-29,"MORGAN",0
"58935",2020-01-30,"MORGAN",0
"58936",2020-01-31,"MORGAN",0
"58937",2020-02-01,"MORGAN",0
"58938",2020-02-02,"MORGAN",0
"58939",2020-02-03,"MORGAN",0
"58940",2020-02-04,"MORGAN",0
"58941",2020-02-05,"MORGAN",0
"58942",2020-02-06,"MORGAN",0
"58943",2020-02-07,"MORGAN",0
"58944",2020-02-08,"MORGAN",0
"58945",2020-02-09,"MORGAN",0
"58946",2020-02-10,"MORGAN",0
"58947",2020-02-11,"MORGAN",0
"58948",2020-02-12,"MORGAN",0
"58949",2020-02-13,"MORGAN",0
"58950",2020-02-14,"MORGAN",0
"58951",2020-02-15,"MORGAN",0
"58952",2020-02-16,"MORGAN",0
"58953",2020-02-17,"MORGAN",0
"58954",2020-02-18,"MORGAN",0
"58955",2020-02-19,"MORGAN",0
"58956",2020-02-20,"MORGAN",0
"58957",2020-02-21,"MORGAN",0
"58958",2020-02-22,"MORGAN",0
"58959",2020-02-23,"MORGAN",0
"58960",2020-02-24,"MORGAN",0
"58961",2020-02-25,"MORGAN",0
"58962",2020-02-26,"MORGAN",0
"58963",2020-02-27,"MORGAN",0
"58964",2020-02-28,"MORGAN",0
"58965",2020-02-29,"MORGAN",0
"58966",2020-03-01,"MORGAN",0
"58967",2020-03-02,"MORGAN",0
"58968",2020-03-03,"MORGAN",0
"58969",2020-03-04,"MORGAN",0
"58970",2020-03-05,"MORGAN",0
"58971",2020-03-06,"MORGAN",1
"58972",2020-03-07,"MORGAN",0
"58973",2020-03-08,"MORGAN",0
"58974",2020-03-09,"MORGAN",0
"58975",2020-03-10,"MORGAN",1
"58976",2020-03-11,"MORGAN",0
"58977",2020-03-12,"MORGAN",0
"58978",2020-03-13,"MORGAN",1
"58979",2020-03-14,"MORGAN",1
"58980",2020-03-15,"MORGAN",3
"58981",2020-03-16,"MORGAN",0
"58982",2020-03-17,"MORGAN",2
"58983",2020-03-18,"MORGAN",3
"58984",2020-03-19,"MORGAN",3
"58985",2020-03-20,"MORGAN",0
"58986",2020-03-21,"MORGAN",2
"58987",2020-03-22,"MORGAN",2
"58988",2020-03-23,"MORGAN",1
"58989",2020-03-24,"MORGAN",1
"58990",2020-03-25,"MORGAN",3
"58991",2020-03-26,"MORGAN",0
"58992",2020-03-27,"MORGAN",7
"58993",2020-03-28,"MORGAN",2
"58994",2020-03-29,"MORGAN",2
"58995",2020-03-30,"MORGAN",1
"58996",2020-03-31,"MORGAN",2
"58997",2020-04-01,"MORGAN",0
"58998",2020-04-02,"MORGAN",1
"58999",2020-04-03,"MORGAN",2
"59000",2020-04-04,"MORGAN",2
"59001",2020-04-05,"MORGAN",4
"59002",2020-04-06,"MORGAN",1
"59003",2020-04-07,"MORGAN",1
"59004",2020-04-08,"MORGAN",1
"59005",2020-04-09,"MORGAN",1
"59006",2020-04-10,"MORGAN",0
"59007",2020-04-11,"MORGAN",1
"59008",2020-04-12,"MORGAN",0
"59009",2020-04-13,"MORGAN",2
"59010",2020-04-14,"MORGAN",0
"59011",2020-04-15,"MORGAN",1
"59012",2020-04-16,"MORGAN",0
"59013",2020-04-17,"MORGAN",1
"59014",2020-04-18,"MORGAN",0
"59015",2020-04-19,"MORGAN",3
"59016",2020-04-20,"MORGAN",3
"59017",2020-04-21,"MORGAN",1
"59018",2020-04-22,"MORGAN",4
"59019",2020-04-23,"MORGAN",5
"59020",2020-04-24,"MORGAN",0
"59021",2020-04-25,"MORGAN",1
"59022",2020-04-26,"MORGAN",0
"59023",2020-04-27,"MORGAN",2
"59024",2020-04-28,"MORGAN",5
"59025",2020-04-29,"MORGAN",3
"59026",2020-04-30,"MORGAN",4
"59027",2020-05-01,"MORGAN",6
"59028",2020-05-02,"MORGAN",3
"59029",2020-05-03,"MORGAN",0
"59030",2020-05-04,"MORGAN",4
"59031",2020-05-05,"MORGAN",2
"59032",2020-05-06,"MORGAN",5
"59033",2020-05-07,"MORGAN",2
"59034",2020-05-08,"MORGAN",1
"59035",2020-05-09,"MORGAN",4
"59036",2020-05-10,"MORGAN",3
"59037",2020-05-11,"MORGAN",7
"59038",2020-05-12,"MORGAN",7
"59039",2020-05-13,"MORGAN",4
"59040",2020-05-14,"MORGAN",3
"59041",2020-05-15,"MORGAN",6
"59042",2020-05-16,"MORGAN",9
"59043",2020-05-17,"MORGAN",9
"59044",2020-05-18,"MORGAN",13
"59045",2020-05-19,"MORGAN",10
"59046",2020-05-20,"MORGAN",14
"59047",2020-05-21,"MORGAN",16
"59048",2020-05-22,"MORGAN",14
"59049",2020-05-23,"MORGAN",15
"59050",2020-05-24,"MORGAN",13
"59051",2020-05-25,"MORGAN",13
"59052",2020-05-26,"MORGAN",36
"59053",2020-05-27,"MORGAN",20
"59054",2020-05-28,"MORGAN",27
"59055",2020-05-29,"MORGAN",23
"59056",2020-05-30,"MORGAN",20
"59057",2020-05-31,"MORGAN",19
"59058",2020-06-01,"MORGAN",38
"59059",2020-06-02,"MORGAN",22
"59060",2020-06-03,"MORGAN",19
"59061",2020-06-04,"MORGAN",18
"59062",2020-06-05,"MORGAN",41
"59063",2020-06-06,"MORGAN",17
"59064",2020-06-07,"MORGAN",16
"59065",2020-06-08,"MORGAN",31
"59066",2020-06-09,"MORGAN",23
"59067",2020-06-10,"MORGAN",40
"59068",2020-06-11,"MORGAN",29
"59069",2020-06-12,"MORGAN",25
"59070",2020-06-13,"MORGAN",16
"59071",2020-06-14,"MORGAN",9
"59072",2020-06-15,"MORGAN",36
"59073",2020-06-16,"MORGAN",24
"59074",2020-06-17,"MORGAN",30
"59075",2020-06-18,"MORGAN",25
"59076",2020-06-19,"MORGAN",32
"59077",2020-06-20,"MORGAN",20
"59078",2020-06-21,"MORGAN",14
"59079",2020-06-22,"MORGAN",34
"59080",2020-06-23,"MORGAN",28
"59081",2020-06-24,"MORGAN",27
"59082",2020-06-25,"MORGAN",17
"59083",2020-06-26,"MORGAN",22
"59084",2020-06-27,"MORGAN",11
"59085",2020-06-28,"MORGAN",14
"59086",2020-06-29,"MORGAN",35
"59087",2020-06-30,"MORGAN",46
"59088",2020-07-01,"MORGAN",36
"59089",2020-07-02,"MORGAN",33
"59090",2020-07-03,"MORGAN",17
"59091",2020-07-04,"MORGAN",15
"59092",2020-07-05,"MORGAN",22
"59093",2020-07-06,"MORGAN",77
"59094",2020-07-07,"MORGAN",73
"59095",2020-07-08,"MORGAN",68
"59096",2020-07-09,"MORGAN",57
"59097",2020-07-10,"MORGAN",47
"59098",2020-07-11,"MORGAN",19
"59099",2020-07-12,"MORGAN",14
"59100",2020-07-13,"MORGAN",61
"59101",2020-07-14,"MORGAN",69
"59102",2020-07-15,"MORGAN",56
"59103",2020-07-16,"MORGAN",52
"59104",2020-07-17,"MORGAN",49
"59105",2020-07-18,"MORGAN",39
"59106",2020-07-19,"MORGAN",20
"59107",2020-07-20,"MORGAN",66
"59108",2020-07-21,"MORGAN",51
"59109",2020-07-22,"MORGAN",45
"59110",2020-07-23,"MORGAN",67
"59111",2020-07-24,"MORGAN",34
"59112",2020-07-25,"MORGAN",23
"59113",2020-07-26,"MORGAN",14
"59114",2020-07-27,"MORGAN",43
"59115",2020-07-28,"MORGAN",42
"59116",2020-07-29,"MORGAN",33
"59117",2020-07-30,"MORGAN",28
"59118",2020-07-31,"MORGAN",22
"59119",2020-08-01,"MORGAN",10
"59120",2020-08-02,"MORGAN",12
"59121",2020-08-03,"MORGAN",33
"59122",2020-08-04,"MORGAN",45
"59123",2020-08-05,"MORGAN",48
"59124",2020-08-06,"MORGAN",28
"59125",2020-08-07,"MORGAN",25
"59126",2020-08-08,"MORGAN",17
"59127",2020-08-09,"MORGAN",8
"59128",2020-08-10,"MORGAN",34
"59129",2020-08-11,"MORGAN",35
"59130",2020-08-12,"MORGAN",32
"59131",2020-08-13,"MORGAN",25
"59132",2020-08-14,"MORGAN",24
"59133",2020-08-15,"MORGAN",16
"59134",2020-08-16,"MORGAN",17
"59135",2020-08-17,"MORGAN",32
"59136",2020-08-18,"MORGAN",15
"59137",2020-08-19,"MORGAN",11
"59138",2020-08-20,"MORGAN",20
"59139",2020-08-21,"MORGAN",17
"59140",2020-08-22,"MORGAN",15
"59141",2020-08-23,"MORGAN",17
"59142",2020-08-24,"MORGAN",20
"59143",2020-08-25,"MORGAN",20
"59144",2020-08-26,"MORGAN",37
"59145",2020-08-27,"MORGAN",17
"59146",2020-08-28,"MORGAN",19
"59147",2020-08-29,"MORGAN",8
"59148",2020-08-30,"MORGAN",13
"59149",2020-08-31,"MORGAN",22
"59150",2020-09-01,"MORGAN",24
"59151",2020-09-02,"MORGAN",15
"59152",2020-09-03,"MORGAN",18
"59153",2020-09-04,"MORGAN",18
"59154",2020-09-05,"MORGAN",6
"59155",2020-09-06,"MORGAN",5
"59156",2020-09-07,"MORGAN",18
"59157",2020-09-08,"MORGAN",20
"59158",2020-09-09,"MORGAN",17
"59159",2020-09-10,"MORGAN",23
"59160",2020-09-11,"MORGAN",11
"59161",2020-09-12,"MORGAN",8
"59162",2020-09-13,"MORGAN",12
"59163",2020-09-14,"MORGAN",17
"59164",2020-09-15,"MORGAN",17
"59165",2020-09-16,"MORGAN",19
"59166",2020-09-17,"MORGAN",10
"59167",2020-09-18,"MORGAN",20
"59168",2020-09-19,"MORGAN",12
"59169",2020-09-20,"MORGAN",10
"59170",2020-09-21,"MORGAN",17
"59171",2020-09-22,"MORGAN",21
"59172",2020-09-23,"MORGAN",15
"59173",2020-09-24,"MORGAN",10
"59174",2020-09-25,"MORGAN",23
"59175",2020-09-26,"MORGAN",18
"59176",2020-09-27,"MORGAN",22
"59177",2020-09-28,"MORGAN",30
"59178",2020-09-29,"MORGAN",25
"59179",2020-09-30,"MORGAN",32
"59180",2020-10-01,"MORGAN",22
"59181",2020-10-02,"MORGAN",34
"59182",2020-10-03,"MORGAN",17
"59183",2020-10-04,"MORGAN",24
"59184",2020-10-05,"MORGAN",41
"59185",2020-10-06,"MORGAN",57
"59186",2020-10-07,"MORGAN",40
"59187",2020-10-08,"MORGAN",29
"59188",2020-10-09,"MORGAN",39
"59189",2020-10-10,"MORGAN",35
"59190",2020-10-11,"MORGAN",19
"59191",2020-10-12,"MORGAN",42
"59192",2020-10-13,"MORGAN",48
"59193",2020-10-14,"MORGAN",38
"59194",2020-10-15,"MORGAN",45
"59195",2020-10-16,"MORGAN",42
"59196",2020-10-17,"MORGAN",23
"59197",2020-10-18,"MORGAN",33
"59198",2020-10-19,"MORGAN",40
"59199",2020-10-20,"MORGAN",49
"59200",2020-10-21,"MORGAN",45
"59201",2020-10-22,"MORGAN",53
"59202",2020-10-23,"MORGAN",36
"59203",2020-10-24,"MORGAN",25
"59204",2020-10-25,"MORGAN",15
"59205",2020-10-26,"MORGAN",53
"59206",2020-10-27,"MORGAN",123
"59207",2020-10-28,"MORGAN",41
"59208",2020-10-29,"MORGAN",45
"59209",2020-10-30,"MORGAN",28
"59210",2020-10-31,"MORGAN",31
"59211",2020-11-01,"MORGAN",34
"59212",2020-11-02,"MORGAN",61
"59213",2020-11-03,"MORGAN",51
"59214",2020-11-04,"MORGAN",70
"59215",2020-11-05,"MORGAN",72
"59216",2020-11-06,"MORGAN",58
"59217",2020-11-07,"MORGAN",51
"59218",2020-11-08,"MORGAN",54
"59219",2020-11-09,"MORGAN",114
"59220",2020-11-10,"MORGAN",96
"59221",2020-11-11,"MORGAN",107
"59222",2020-11-12,"MORGAN",95
"59223",2020-11-13,"MORGAN",80
"59224",2020-11-14,"MORGAN",52
"59225",2020-11-15,"MORGAN",49
"59226",2020-11-16,"MORGAN",134
"59227",2020-11-17,"MORGAN",97
"59228",2020-11-18,"MORGAN",98
"59229",2020-11-19,"MORGAN",102
"59230",2020-11-20,"MORGAN",83
"59231",2020-11-21,"MORGAN",48
"59232",2020-11-22,"MORGAN",51
"59233",2020-11-23,"MORGAN",154
"59234",2020-11-24,"MORGAN",122
"59235",2020-11-25,"MORGAN",108
"59236",2020-11-26,"MORGAN",23
"59237",2020-11-27,"MORGAN",99
"59238",2020-11-28,"MORGAN",79
"59239",2020-11-29,"MORGAN",84
"59240",2020-11-30,"MORGAN",198
"59241",2020-12-01,"MORGAN",138
"59242",2020-12-02,"MORGAN",137
"59243",2020-12-03,"MORGAN",142
"59244",2020-12-04,"MORGAN",109
"59245",2020-12-05,"MORGAN",73
"59246",2020-12-06,"MORGAN",59
"59247",2020-12-07,"MORGAN",148
"59248",2020-12-08,"MORGAN",166
"59249",2020-12-09,"MORGAN",149
"59250",2020-12-10,"MORGAN",147
"59251",2020-12-11,"MORGAN",134
"59252",2020-12-12,"MORGAN",83
"59253",2020-12-13,"MORGAN",70
"59254",2020-12-14,"MORGAN",187
"59255",2020-12-15,"MORGAN",204
"59256",2020-12-16,"MORGAN",132
"59257",2020-12-17,"MORGAN",168
"59258",2020-12-18,"MORGAN",105
"59259",2020-12-19,"MORGAN",64
"59260",2020-12-20,"MORGAN",76
"59261",2020-12-21,"MORGAN",199
"59262",2020-12-22,"MORGAN",154
"59263",2020-12-23,"MORGAN",129
"59264",2020-12-24,"MORGAN",86
"59265",2020-12-25,"MORGAN",30
"59266",2020-12-26,"MORGAN",94
"59267",2020-12-27,"MORGAN",77
"59268",2020-12-28,"MORGAN",186
"59269",2020-12-29,"MORGAN",163
"59270",2020-12-30,"MORGAN",145
"59271",2020-12-31,"MORGAN",98
"59272",2021-01-01,"MORGAN",65
"59273",2021-01-02,"MORGAN",61
"59274",2021-01-03,"MORGAN",52
"59275",2021-01-04,"MORGAN",189
"59276",2021-01-05,"MORGAN",152
"59277",2021-01-06,"MORGAN",109
"59278",2021-01-07,"MORGAN",106
"59279",2021-01-08,"MORGAN",100
"59280",2021-01-09,"MORGAN",67
"59281",2021-01-10,"MORGAN",38
"59282",2021-01-11,"MORGAN",77
"59283",2021-01-12,"MORGAN",73
"59284",2021-01-13,"MORGAN",78
"59285",2021-01-14,"MORGAN",94
"59286",2021-01-15,"MORGAN",55
"59287",2021-01-16,"MORGAN",45
"59288",2021-01-17,"MORGAN",32
"59289",2021-01-18,"MORGAN",82
"59290",2021-01-19,"MORGAN",72
"59291",2021-01-20,"MORGAN",63
"59292",2021-01-21,"MORGAN",68
"59293",2021-01-22,"MORGAN",44
"59294",2021-01-23,"MORGAN",22
"59295",2021-01-24,"MORGAN",36
"59296",2021-01-25,"MORGAN",77
"59297",2021-01-26,"MORGAN",56
"59298",2021-01-27,"MORGAN",38
"59299",2021-01-28,"MORGAN",39
"59300",2021-01-29,"MORGAN",45
"59301",2021-01-30,"MORGAN",23
"59302",2021-01-31,"MORGAN",25
"59303",2021-02-01,"MORGAN",53
"59304",2021-02-02,"MORGAN",46
"59305",2021-02-03,"MORGAN",37
"59306",2021-02-04,"MORGAN",48
"59307",2021-02-05,"MORGAN",32
"59308",2021-02-06,"MORGAN",20
"59309",2021-02-07,"MORGAN",20
"59310",2021-02-08,"MORGAN",35
"59311",2021-02-09,"MORGAN",29
"59312",2021-02-10,"MORGAN",29
"59313",2021-02-11,"MORGAN",20
"59314",2021-02-12,"MORGAN",16
"59315",2021-02-13,"MORGAN",17
"59316",2021-02-14,"MORGAN",17
"59317",2021-02-15,"MORGAN",9
"59318",2021-02-16,"MORGAN",12
"59319",2021-02-17,"MORGAN",27
"59320",2021-02-18,"MORGAN",14
"59321",2021-02-19,"MORGAN",16
"59322",2021-02-20,"MORGAN",14
"59323",2021-02-21,"MORGAN",15
"59324",2021-02-22,"MORGAN",32
"59325",2021-02-23,"MORGAN",26
"59326",2021-02-24,"MORGAN",23
"59327",2021-02-25,"MORGAN",16
"59328",2021-02-26,"MORGAN",17
"59329",2021-02-27,"MORGAN",13
"59330",2021-02-28,"MORGAN",17
"59331",2021-03-01,"MORGAN",22
"59332",2021-03-02,"MORGAN",14
"59333",2021-03-03,"MORGAN",13
"59334",2021-03-04,"MORGAN",12
"59335",2021-03-05,"MORGAN",12
"59336",2021-03-06,"MORGAN",7
"59337",2021-03-07,"MORGAN",4
"59338",2021-03-08,"MORGAN",11
"59339",2021-03-09,"MORGAN",8
"59340",2021-03-10,"MORGAN",7
"59341",2021-03-11,"MORGAN",14
"59342",2021-03-12,"MORGAN",13
"59343",2021-03-13,"MORGAN",4
"59344",2021-03-14,"MORGAN",6
"59345",2021-03-15,"MORGAN",9
"59346",2021-03-16,"MORGAN",3
"59347",2021-03-17,"MORGAN",7
"59348",2021-03-18,"MORGAN",10
"59349",2021-03-19,"MORGAN",4
"59350",2021-03-20,"MORGAN",4
"59351",2021-03-21,"MORGAN",9
"59352",2021-03-22,"MORGAN",9
"59353",2021-03-23,"MORGAN",10
"59354",2021-03-24,"MORGAN",2
"59355",2021-03-25,"MORGAN",4
"59356",2021-03-26,"MORGAN",3
"59357",2021-03-27,"MORGAN",4
"59358",2021-03-28,"MORGAN",3
"59359",2021-03-29,"MORGAN",10
"59360",2021-03-30,"MORGAN",2
"59361",2021-03-31,"MORGAN",7
"59362",2021-04-01,"MORGAN",6
"59363",2021-04-02,"MORGAN",2
"59364",2021-04-03,"MORGAN",6
"59365",2021-04-04,"MORGAN",4
"59366",2021-04-05,"MORGAN",7
"59367",2021-04-06,"MORGAN",5
"59368",2021-04-07,"MORGAN",5
"59369",2021-04-08,"MORGAN",5
"59370",2021-04-09,"MORGAN",4
"59371",2021-04-10,"MORGAN",5
"59372",2021-04-11,"MORGAN",4
"59373",2021-04-12,"MORGAN",8
"59374",2021-04-13,"MORGAN",7
"59375",2021-04-14,"MORGAN",4
"59376",2021-04-15,"MORGAN",11
"59377",2021-04-16,"MORGAN",6
"59378",2021-04-17,"MORGAN",4
"59379",2021-04-18,"MORGAN",6
"59380",2021-04-19,"MORGAN",18
"59381",2021-04-20,"MORGAN",12
"59382",2021-04-21,"MORGAN",8
"59383",2021-04-22,"MORGAN",7
"59384",2021-04-23,"MORGAN",8
"59385",2021-04-24,"MORGAN",7
"59386",2021-04-25,"MORGAN",3
"59387",2021-04-26,"MORGAN",11
"59388",2021-04-27,"MORGAN",12
"59389",2021-04-28,"MORGAN",12
"59390",2021-04-29,"MORGAN",13
"59391",2021-04-30,"MORGAN",10
"59392",2021-05-01,"MORGAN",6
"59393",2021-05-02,"MORGAN",12
"59394",2021-05-03,"MORGAN",4
"59395",2021-05-04,"MORGAN",8
"59396",2021-05-05,"MORGAN",11
"59397",2021-05-06,"MORGAN",12
"59398",2021-05-07,"MORGAN",9
"59399",2021-05-08,"MORGAN",8
"59400",2021-05-09,"MORGAN",11
"59401",2021-05-10,"MORGAN",12
"59402",2021-05-11,"MORGAN",11
"59403",2021-05-12,"MORGAN",10
"59404",2021-05-13,"MORGAN",7
"59405",2021-05-14,"MORGAN",8
"59406",2021-05-15,"MORGAN",2
"59407",2021-05-16,"MORGAN",7
"59408",2021-05-17,"MORGAN",15
"59409",2021-05-18,"MORGAN",9
"59410",2021-05-19,"MORGAN",7
"59411",2021-05-20,"MORGAN",8
"59412",2021-05-21,"MORGAN",8
"59413",2021-05-22,"MORGAN",4
"59414",2021-05-23,"MORGAN",4
"59415",2021-05-24,"MORGAN",10
"59416",2021-05-25,"MORGAN",3
"59417",2021-05-26,"MORGAN",4
"59418",2021-05-27,"MORGAN",3
"59419",2021-05-28,"MORGAN",2
"59420",2021-05-29,"MORGAN",1
"59421",2021-05-30,"MORGAN",3
"59422",2021-05-31,"MORGAN",3
"59423",2021-06-01,"MORGAN",6
"59424",2021-06-02,"MORGAN",1
"59425",2021-06-03,"MORGAN",4
"59426",2021-06-04,"MORGAN",3
"59427",2021-06-05,"MORGAN",2
"59428",2021-06-06,"MORGAN",4
"59429",2021-06-07,"MORGAN",8
"59430",2021-06-08,"MORGAN",1
"59431",2021-06-09,"MORGAN",3
"59432",2021-06-10,"MORGAN",2
"59433",2021-06-11,"MORGAN",3
"59434",2021-06-12,"MORGAN",2
"59435",2021-06-13,"MORGAN",4
"59436",2021-06-14,"MORGAN",0
"59437",2021-06-15,"MORGAN",3
"59438",2021-06-16,"MORGAN",3
"59439",2021-06-17,"MORGAN",3
"59440",2021-06-18,"MORGAN",4
"59441",2021-06-19,"MORGAN",2
