"","DtCaseOrDeathOrTest","Jurisdiction","CSumDeath"
"66954",2021-12-20,"ST. CLAIR",368
"66955",2021-12-21,"ST. CLAIR",368
"66956",2021-12-22,"ST. CLAIR",368
"66957",2021-12-23,"ST. CLAIR",368
"66958",2021-12-24,"ST. CLAIR",369
"66959",2021-12-25,"ST. CLAIR",370
"66960",2021-12-26,"ST. CLAIR",370
"66961",2021-12-27,"ST. CLAIR",370
"66962",2021-12-28,"ST. CLAIR",370
"66963",2021-12-29,"ST. CLAIR",370
"66964",2021-12-30,"ST. CLAIR",371
"66965",2021-12-31,"ST. CLAIR",371
"66966",2022-01-01,"ST. CLAIR",371
"66967",2022-01-02,"ST. CLAIR",372
"66968",2022-01-03,"ST. CLAIR",374
"66969",2022-01-04,"ST. CLAIR",376
"66970",2022-01-05,"ST. CLAIR",376
"66971",2022-01-06,"ST. CLAIR",376
"66972",2022-01-07,"ST. CLAIR",376
"66973",2022-01-08,"ST. CLAIR",376
"66974",2022-01-09,"ST. CLAIR",377
"66975",2022-01-10,"ST. CLAIR",377
"66976",2022-01-11,"ST. CLAIR",378
"66977",2022-01-12,"ST. CLAIR",378
"66978",2022-01-13,"ST. CLAIR",379
"66979",2022-01-14,"ST. CLAIR",379
"66980",2022-01-15,"ST. CLAIR",380
"66981",2022-01-16,"ST. CLAIR",381
"66982",2022-01-17,"ST. CLAIR",381
"66983",2022-01-18,"ST. CLAIR",381
"66984",2022-01-19,"ST. CLAIR",381
"66985",2022-01-20,"ST. CLAIR",382
"66986",2022-01-21,"ST. CLAIR",384
"66987",2022-01-22,"ST. CLAIR",384
"66988",2022-01-23,"ST. CLAIR",385
"66989",2022-01-24,"ST. CLAIR",385
"66990",2022-01-25,"ST. CLAIR",385
"66991",2022-01-26,"ST. CLAIR",385
"66992",2022-01-27,"ST. CLAIR",387
"66993",2022-01-28,"ST. CLAIR",388
"66994",2022-01-29,"ST. CLAIR",389
"66995",2022-01-30,"ST. CLAIR",390
"66996",2022-01-31,"ST. CLAIR",391
"66997",2022-02-01,"ST. CLAIR",391
"66998",2022-02-02,"ST. CLAIR",391
"66999",2022-02-03,"ST. CLAIR",391
"67000",2022-02-04,"ST. CLAIR",393
"67001",2022-02-05,"ST. CLAIR",395
"67002",2022-02-06,"ST. CLAIR",397
"67003",2022-02-07,"ST. CLAIR",400
"67004",2022-02-08,"ST. CLAIR",402
"67005",2022-02-09,"ST. CLAIR",403
"67006",2022-02-10,"ST. CLAIR",404
"67007",2022-02-11,"ST. CLAIR",407
"67008",2022-02-12,"ST. CLAIR",407
"67009",2022-02-13,"ST. CLAIR",407
"67010",2022-02-14,"ST. CLAIR",407
"67011",2022-02-15,"ST. CLAIR",409
"67012",2022-02-16,"ST. CLAIR",410
"67013",2022-02-17,"ST. CLAIR",410
"67014",2022-02-18,"ST. CLAIR",410
"67015",2022-02-19,"ST. CLAIR",410
"67016",2022-02-20,"ST. CLAIR",410
"67017",2022-02-21,"ST. CLAIR",411
"67018",2022-02-22,"ST. CLAIR",411
"67019",2022-02-23,"ST. CLAIR",411
"67020",2022-02-24,"ST. CLAIR",411
"67021",2022-02-25,"ST. CLAIR",411
"67022",2022-02-26,"ST. CLAIR",411
"67023",2022-02-27,"ST. CLAIR",411
"67024",2022-02-28,"ST. CLAIR",411
"67025",2022-03-01,"ST. CLAIR",411
"67026",2022-03-02,"ST. CLAIR",411
"67027",2022-03-03,"ST. CLAIR",412
"67028",2022-03-04,"ST. CLAIR",413
"67029",2022-03-05,"ST. CLAIR",413
"67030",2022-03-06,"ST. CLAIR",413
"67031",2022-03-07,"ST. CLAIR",413
"67032",2022-03-08,"ST. CLAIR",413
"67033",2022-03-09,"ST. CLAIR",413
"67034",2022-03-10,"ST. CLAIR",413
"67035",2022-03-11,"ST. CLAIR",413
"67036",2022-03-12,"ST. CLAIR",413
"67037",2022-03-13,"ST. CLAIR",413
"67038",2022-03-14,"ST. CLAIR",413
"67039",2022-03-15,"ST. CLAIR",413
"67040",2022-03-16,"ST. CLAIR",413
"67041",2022-03-17,"ST. CLAIR",414
"67042",2022-03-18,"ST. CLAIR",414
"67043",2022-03-19,"ST. CLAIR",415
"67044",2022-03-20,"ST. CLAIR",415
"67045",2022-03-21,"ST. CLAIR",415
"67046",2022-03-22,"ST. CLAIR",415
"67047",2022-03-23,"ST. CLAIR",415
"67048",2022-03-24,"ST. CLAIR",415
"67049",2022-03-25,"ST. CLAIR",415
"67050",2022-03-26,"ST. CLAIR",415
"67051",2022-03-27,"ST. CLAIR",415
"67052",2022-03-28,"ST. CLAIR",415
"67053",2022-03-29,"ST. CLAIR",415
"67054",2022-03-30,"ST. CLAIR",416
"67055",2022-03-31,"ST. CLAIR",416
"67056",2022-04-01,"ST. CLAIR",416
"67057",2022-04-02,"ST. CLAIR",416
"67058",2022-04-03,"ST. CLAIR",416
"67059",2022-04-04,"ST. CLAIR",416
"67060",2022-04-05,"ST. CLAIR",416
"67061",2022-04-06,"ST. CLAIR",416
"67062",2022-04-07,"ST. CLAIR",416
"67063",2022-04-08,"ST. CLAIR",417
"67064",2022-04-09,"ST. CLAIR",417
"67065",2022-04-10,"ST. CLAIR",417
"67066",2022-04-11,"ST. CLAIR",417
"67067",2022-04-12,"ST. CLAIR",417
"67068",2022-04-13,"ST. CLAIR",417
"67069",2022-04-14,"ST. CLAIR",417
"67070",2022-04-15,"ST. CLAIR",417
"67071",2022-04-16,"ST. CLAIR",417
"67072",2022-04-17,"ST. CLAIR",417
"67073",2022-04-18,"ST. CLAIR",417
"67074",2022-04-19,"ST. CLAIR",417
"67075",2022-04-20,"ST. CLAIR",417
"67076",2022-04-21,"ST. CLAIR",417
"67077",2022-04-22,"ST. CLAIR",417
"67078",2022-04-23,"ST. CLAIR",417
"67079",2022-04-24,"ST. CLAIR",417
"67080",2022-04-25,"ST. CLAIR",417
"67081",2022-04-26,"ST. CLAIR",417
"67082",2022-04-27,"ST. CLAIR",417
"67083",2022-04-28,"ST. CLAIR",417
"67084",2022-04-29,"ST. CLAIR",417
"67085",2022-04-30,"ST. CLAIR",417
"67086",2022-05-01,"ST. CLAIR",417
"67087",2022-05-02,"ST. CLAIR",417
"67088",2022-05-03,"ST. CLAIR",417
"67089",2022-05-04,"ST. CLAIR",417
"67090",2022-05-05,"ST. CLAIR",417
"67091",2022-05-06,"ST. CLAIR",417
"67092",2022-05-07,"ST. CLAIR",417
"67093",2022-05-08,"ST. CLAIR",417
"67094",2022-05-09,"ST. CLAIR",417
"67095",2022-05-10,"ST. CLAIR",417
"67096",2022-05-11,"ST. CLAIR",417
"67097",2022-05-12,"ST. CLAIR",417
"67098",2022-05-13,"ST. CLAIR",417
"67099",2022-05-14,"ST. CLAIR",417
"67100",2022-05-15,"ST. CLAIR",417
"67101",2022-05-16,"ST. CLAIR",417
"67102",2022-05-17,"ST. CLAIR",417
"67103",2022-05-18,"ST. CLAIR",417
"67104",2022-05-19,"ST. CLAIR",417
"67105",2022-05-20,"ST. CLAIR",417
"67106",2022-05-21,"ST. CLAIR",417
"67107",2022-05-22,"ST. CLAIR",417
"67108",2022-05-23,"ST. CLAIR",417
"67109",2022-05-24,"ST. CLAIR",417
"67110",2022-05-25,"ST. CLAIR",417
"67111",2022-05-26,"ST. CLAIR",417
"67112",2022-05-27,"ST. CLAIR",417
"67113",2022-05-28,"ST. CLAIR",417
"67114",2022-05-29,"ST. CLAIR",417
"67115",2022-05-30,"ST. CLAIR",417
"67116",2022-05-31,"ST. CLAIR",417
"67117",2022-06-01,"ST. CLAIR",417
"67118",2022-06-02,"ST. CLAIR",417
"67119",2022-06-03,"ST. CLAIR",417
"67120",2022-06-04,"ST. CLAIR",417
"67121",2022-06-05,"ST. CLAIR",417
"67122",2022-06-06,"ST. CLAIR",417
"67123",2022-06-07,"ST. CLAIR",417
"67124",2022-06-08,"ST. CLAIR",417
"67125",2022-06-09,"ST. CLAIR",418
"67126",2022-06-10,"ST. CLAIR",418
"67127",2022-06-11,"ST. CLAIR",418
"67128",2022-06-12,"ST. CLAIR",418
"67129",2022-06-13,"ST. CLAIR",418
"67130",2022-06-14,"ST. CLAIR",418
"67131",2022-06-15,"ST. CLAIR",418
"67132",2022-06-16,"ST. CLAIR",418
"67133",2022-06-17,"ST. CLAIR",418
"67134",2022-06-18,"ST. CLAIR",418
"67135",2022-06-19,"ST. CLAIR",418
"67136",2022-06-20,"ST. CLAIR",418
"67137",2022-06-21,"ST. CLAIR",418
"67138",2022-06-22,"ST. CLAIR",418
"67139",2022-06-23,"ST. CLAIR",418
"67140",2022-06-24,"ST. CLAIR",418
"67141",2022-06-25,"ST. CLAIR",418
"67142",2022-06-26,"ST. CLAIR",418
"67143",2022-06-27,"ST. CLAIR",418
"67144",2022-06-28,"ST. CLAIR",418
"67145",2022-06-29,"ST. CLAIR",419
"67146",2022-06-30,"ST. CLAIR",419
"67147",2022-07-01,"ST. CLAIR",419
"67148",2022-07-02,"ST. CLAIR",420
"67149",2022-07-03,"ST. CLAIR",420
"67150",2022-07-04,"ST. CLAIR",421
"67151",2022-07-05,"ST. CLAIR",422
"67152",2022-07-06,"ST. CLAIR",422
"67153",2022-07-07,"ST. CLAIR",422
"67154",2022-07-08,"ST. CLAIR",422
"67155",2022-07-09,"ST. CLAIR",422
"67156",2022-07-10,"ST. CLAIR",422
"67157",2022-07-11,"ST. CLAIR",422
"67158",2022-07-12,"ST. CLAIR",422
"67159",2022-07-13,"ST. CLAIR",422
"67160",2022-07-14,"ST. CLAIR",422
"67161",2022-07-15,"ST. CLAIR",422
"67162",2022-07-16,"ST. CLAIR",423
"67163",2022-07-17,"ST. CLAIR",423
"67164",2022-07-18,"ST. CLAIR",423
"67165",2022-07-19,"ST. CLAIR",423
"67166",2022-07-20,"ST. CLAIR",424
"67167",2022-07-21,"ST. CLAIR",424
"67168",2022-07-22,"ST. CLAIR",424
"67169",2022-07-23,"ST. CLAIR",424
"67170",2022-07-24,"ST. CLAIR",424
"67171",2022-07-25,"ST. CLAIR",425
"67172",2022-07-26,"ST. CLAIR",425
"67173",2022-07-27,"ST. CLAIR",425
"67174",2022-07-28,"ST. CLAIR",425
"67175",2022-07-29,"ST. CLAIR",425
"67176",2022-07-30,"ST. CLAIR",425
"67177",2022-07-31,"ST. CLAIR",425
"67178",2022-08-01,"ST. CLAIR",425
"67179",2022-08-02,"ST. CLAIR",427
"67180",2022-08-03,"ST. CLAIR",427
"67181",2022-08-04,"ST. CLAIR",428
"67182",2022-08-05,"ST. CLAIR",428
"67183",2022-08-06,"ST. CLAIR",428
"67184",2022-08-07,"ST. CLAIR",428
"67185",2022-08-08,"ST. CLAIR",429
"67186",2022-08-09,"ST. CLAIR",430
"67187",2022-08-10,"ST. CLAIR",431
"67188",2022-08-11,"ST. CLAIR",431
"67189",2022-08-12,"ST. CLAIR",431
"67190",2022-08-13,"ST. CLAIR",431
"67191",2022-08-14,"ST. CLAIR",431
"67192",2022-08-15,"ST. CLAIR",431
"67193",2022-08-16,"ST. CLAIR",431
"67194",2022-08-17,"ST. CLAIR",432
"67195",2022-08-18,"ST. CLAIR",432
"67196",2022-08-19,"ST. CLAIR",432
"67197",2022-08-20,"ST. CLAIR",432
"67198",2022-08-21,"ST. CLAIR",432
"67199",2022-08-22,"ST. CLAIR",432
"67200",2022-08-23,"ST. CLAIR",432
"67201",2022-08-24,"ST. CLAIR",432
"67202",2022-08-25,"ST. CLAIR",432
"67203",2022-08-26,"ST. CLAIR",432
"67204",2022-08-27,"ST. CLAIR",432
"67205",2022-08-28,"ST. CLAIR",432
"67206",2022-08-29,"ST. CLAIR",432
"67207",2022-08-30,"ST. CLAIR",432
"67208",2022-08-31,"ST. CLAIR",432
"67209",2022-09-01,"ST. CLAIR",432
"67210",2022-09-02,"ST. CLAIR",432
"67211",2022-09-03,"ST. CLAIR",432
"67212",2022-09-04,"ST. CLAIR",432
"67213",2022-09-05,"ST. CLAIR",432
"67214",2022-09-06,"ST. CLAIR",432
"67215",2022-09-07,"ST. CLAIR",432
"67216",2022-09-08,"ST. CLAIR",432
"67217",2022-09-09,"ST. CLAIR",432
"67218",2022-09-10,"ST. CLAIR",432
"67219",2022-09-11,"ST. CLAIR",432
"67220",2022-09-12,"ST. CLAIR",432
"67221",2022-09-13,"ST. CLAIR",432
"67222",2022-09-14,"ST. CLAIR",433
"67223",2022-09-15,"ST. CLAIR",434
"67224",2022-09-16,"ST. CLAIR",434
"67225",2022-09-17,"ST. CLAIR",434
"67226",2022-09-18,"ST. CLAIR",434
"67227",2022-09-19,"ST. CLAIR",434
"67228",2022-09-20,"ST. CLAIR",434
"67229",2022-09-21,"ST. CLAIR",434
"67230",2022-09-22,"ST. CLAIR",434
"67231",2022-09-23,"ST. CLAIR",434
"67232",2022-09-24,"ST. CLAIR",434
"67233",2022-09-25,"ST. CLAIR",434
"67234",2022-09-26,"ST. CLAIR",434
"67235",2022-09-27,"ST. CLAIR",434
"67236",2022-09-28,"ST. CLAIR",434
"67237",2022-09-29,"ST. CLAIR",434
"67238",2022-09-30,"ST. CLAIR",434
"67239",2022-10-01,"ST. CLAIR",434
"67240",2022-10-02,"ST. CLAIR",434
"67241",2022-10-03,"ST. CLAIR",434
"67242",2022-10-04,"ST. CLAIR",434
"67243",2022-10-05,"ST. CLAIR",434
"67244",2022-10-06,"ST. CLAIR",434
"67245",2022-10-07,"ST. CLAIR",434
"67246",2022-10-08,"ST. CLAIR",434
"67247",2022-10-09,"ST. CLAIR",434
"67248",2022-10-10,"ST. CLAIR",434
"67249",2022-10-11,"ST. CLAIR",434
"67250",2022-10-12,"ST. CLAIR",434
"67251",2022-10-13,"ST. CLAIR",434
"67252",2022-10-14,"ST. CLAIR",434
"67253",2022-10-15,"ST. CLAIR",434
"67254",2022-10-16,"ST. CLAIR",434
"67255",2022-10-17,"ST. CLAIR",434
"67256",2022-10-18,"ST. CLAIR",434
"67257",2022-10-19,"ST. CLAIR",434
"67258",2022-10-20,"ST. CLAIR",434
"67259",2022-10-21,"ST. CLAIR",434
"67260",2022-10-22,"ST. CLAIR",434
"67261",2022-10-23,"ST. CLAIR",434
"67262",2022-10-24,"ST. CLAIR",434
"67263",2022-10-25,"ST. CLAIR",434
"67264",2022-10-26,"ST. CLAIR",434
"67265",2022-10-27,"ST. CLAIR",434
"67266",2022-10-28,"ST. CLAIR",434
"67267",2022-10-29,"ST. CLAIR",434
"67268",2022-10-30,"ST. CLAIR",434
"67269",2022-10-31,"ST. CLAIR",435
"67270",2022-11-01,"ST. CLAIR",435
"67271",2022-11-02,"ST. CLAIR",435
"67272",2022-11-03,"ST. CLAIR",435
"67273",2022-11-04,"ST. CLAIR",435
"67274",2022-11-05,"ST. CLAIR",435
"67275",2022-11-06,"ST. CLAIR",436
"67276",2022-11-07,"ST. CLAIR",436
"67277",2022-11-08,"ST. CLAIR",436
"67278",2022-11-09,"ST. CLAIR",436
"67279",2022-11-10,"ST. CLAIR",436
"67280",2022-11-11,"ST. CLAIR",436
"67281",2022-11-12,"ST. CLAIR",436
"67282",2022-11-13,"ST. CLAIR",436
"67283",2022-11-14,"ST. CLAIR",436
"67284",2022-11-15,"ST. CLAIR",436
"67285",2022-11-16,"ST. CLAIR",436
"67286",2022-11-17,"ST. CLAIR",436
"67287",2022-11-18,"ST. CLAIR",436
"67288",2022-11-19,"ST. CLAIR",436
"67289",2022-11-20,"ST. CLAIR",436
"67290",2022-11-21,"ST. CLAIR",436
"67291",2022-11-22,"ST. CLAIR",436
"67292",2022-11-23,"ST. CLAIR",436
"67293",2022-11-24,"ST. CLAIR",436
"67294",2022-11-25,"ST. CLAIR",436
"67295",2022-11-26,"ST. CLAIR",436
"67296",2022-11-27,"ST. CLAIR",436
"67297",2022-11-28,"ST. CLAIR",436
"67298",2022-11-29,"ST. CLAIR",436
"67299",2022-11-30,"ST. CLAIR",436
"67300",2022-12-01,"ST. CLAIR",436
"67301",2022-12-02,"ST. CLAIR",436
"67302",2022-12-03,"ST. CLAIR",436
"67303",2022-12-04,"ST. CLAIR",436
"67304",2022-12-05,"ST. CLAIR",436
"67305",2022-12-06,"ST. CLAIR",436
"67306",2022-12-07,"ST. CLAIR",437
"67307",2022-12-08,"ST. CLAIR",437
"67308",2022-12-09,"ST. CLAIR",438
"67309",2022-12-10,"ST. CLAIR",438
"67310",2022-12-11,"ST. CLAIR",438
"67311",2022-12-12,"ST. CLAIR",438
"67312",2022-12-13,"ST. CLAIR",439
"67313",2022-12-14,"ST. CLAIR",439
"67314",2022-12-15,"ST. CLAIR",439
"67315",2022-12-16,"ST. CLAIR",439
"67316",2022-12-17,"ST. CLAIR",439
"67317",2022-12-18,"ST. CLAIR",439
"67318",2022-12-19,"ST. CLAIR",439
"67319",2022-12-20,"ST. CLAIR",439
"67320",2022-12-21,"ST. CLAIR",439
"67321",2022-12-22,"ST. CLAIR",439
"67322",2022-12-23,"ST. CLAIR",439
"67323",2022-12-24,"ST. CLAIR",439
"67324",2022-12-25,"ST. CLAIR",439
"67325",2022-12-26,"ST. CLAIR",439
"67326",2022-12-27,"ST. CLAIR",439
"67327",2022-12-28,"ST. CLAIR",439
"67328",2022-12-29,"ST. CLAIR",439
"67329",2022-12-30,"ST. CLAIR",439
"67330",2022-12-31,"ST. CLAIR",439
"67331",2023-01-01,"ST. CLAIR",439
"67332",2023-01-02,"ST. CLAIR",439
"67333",2023-01-03,"ST. CLAIR",440
"67334",2023-01-04,"ST. CLAIR",440
"67335",2023-01-05,"ST. CLAIR",441
"67336",2023-01-06,"ST. CLAIR",441
"67337",2023-01-07,"ST. CLAIR",441
"67338",2023-01-08,"ST. CLAIR",441
"67339",2023-01-09,"ST. CLAIR",441
"67340",2023-01-10,"ST. CLAIR",441
"67341",2023-01-11,"ST. CLAIR",441
"67342",2023-01-12,"ST. CLAIR",441
"67343",2023-01-13,"ST. CLAIR",441
"67344",2023-01-14,"ST. CLAIR",441
"67345",2023-01-15,"ST. CLAIR",441
"67346",2023-01-16,"ST. CLAIR",441
"67347",2023-01-17,"ST. CLAIR",441
"67348",2023-01-18,"ST. CLAIR",441
"67349",2023-01-19,"ST. CLAIR",441
"67350",2023-01-20,"ST. CLAIR",441
"67351",2023-01-21,"ST. CLAIR",441
"67352",2023-01-22,"ST. CLAIR",441
"67353",2023-01-23,"ST. CLAIR",441
"67354",2023-01-24,"ST. CLAIR",441
"67355",2023-01-25,"ST. CLAIR",441
"67356",2023-01-26,"ST. CLAIR",441
"67357",2023-01-27,"ST. CLAIR",441
"67358",2023-01-28,"ST. CLAIR",441
"67359",2023-01-29,"ST. CLAIR",441
"67360",2023-01-30,"ST. CLAIR",441
"67361",2023-01-31,"ST. CLAIR",441
"67362",2023-02-01,"ST. CLAIR",441
"67363",2023-02-02,"ST. CLAIR",441
"67364",2023-02-03,"ST. CLAIR",441
"67365",2023-02-04,"ST. CLAIR",441
"67366",2023-02-05,"ST. CLAIR",441
"67367",2023-02-06,"ST. CLAIR",441
"67368",2023-02-07,"ST. CLAIR",441
"67369",2023-02-08,"ST. CLAIR",441
"67370",2023-02-09,"ST. CLAIR",441
"67371",2023-02-10,"ST. CLAIR",441
"67372",2023-02-11,"ST. CLAIR",441
"67373",2023-02-12,"ST. CLAIR",441
"67374",2023-02-13,"ST. CLAIR",441
"67375",2023-02-14,"ST. CLAIR",441
"67376",2023-02-15,"ST. CLAIR",441
"67377",2023-02-16,"ST. CLAIR",441
"67378",2023-02-17,"ST. CLAIR",441
"67379",2023-02-18,"ST. CLAIR",441
"67380",2023-02-19,"ST. CLAIR",441
"67381",2023-02-20,"ST. CLAIR",441
"67382",2023-02-21,"ST. CLAIR",441
"67383",2023-02-22,"ST. CLAIR",441
"67384",2023-02-23,"ST. CLAIR",441
"67385",2023-02-24,"ST. CLAIR",441
"67386",2023-02-25,"ST. CLAIR",441
"67387",2023-02-26,"ST. CLAIR",441
"67388",2023-02-27,"ST. CLAIR",441
"67389",2023-02-28,"ST. CLAIR",441
"67390",2023-03-01,"ST. CLAIR",441
"67391",2023-03-02,"ST. CLAIR",441
"67392",2023-03-03,"ST. CLAIR",441
"67393",2023-03-04,"ST. CLAIR",441
"67394",2023-03-05,"ST. CLAIR",441
"67395",2023-03-06,"ST. CLAIR",441
"67396",2023-03-07,"ST. CLAIR",441
"67397",2020-01-01,"SHELBY",0
"67398",2020-01-02,"SHELBY",0
"67399",2020-01-03,"SHELBY",0
"67400",2020-01-04,"SHELBY",0
"67401",2020-01-05,"SHELBY",0
"67402",2020-01-06,"SHELBY",0
"67403",2020-01-07,"SHELBY",0
"67404",2020-01-08,"SHELBY",0
"67405",2020-01-09,"SHELBY",0
"67406",2020-01-10,"SHELBY",0
"67407",2020-01-11,"SHELBY",0
"67408",2020-01-12,"SHELBY",0
"67409",2020-01-13,"SHELBY",0
"67410",2020-01-14,"SHELBY",0
"67411",2020-01-15,"SHELBY",0
"67412",2020-01-16,"SHELBY",0
"67413",2020-01-17,"SHELBY",0
"67414",2020-01-18,"SHELBY",0
"67415",2020-01-19,"SHELBY",0
"67416",2020-01-20,"SHELBY",0
"67417",2020-01-21,"SHELBY",0
"67418",2020-01-22,"SHELBY",0
"67419",2020-01-23,"SHELBY",0
"67420",2020-01-24,"SHELBY",0
"67421",2020-01-25,"SHELBY",0
"67422",2020-01-26,"SHELBY",0
"67423",2020-01-27,"SHELBY",0
"67424",2020-01-28,"SHELBY",0
"67425",2020-01-29,"SHELBY",0
"67426",2020-01-30,"SHELBY",0
"67427",2020-01-31,"SHELBY",0
"67428",2020-02-01,"SHELBY",0
"67429",2020-02-02,"SHELBY",0
"67430",2020-02-03,"SHELBY",0
"67431",2020-02-04,"SHELBY",0
"67432",2020-02-05,"SHELBY",0
"67433",2020-02-06,"SHELBY",0
"67434",2020-02-07,"SHELBY",0
"67435",2020-02-08,"SHELBY",0
"67436",2020-02-09,"SHELBY",0
"67437",2020-02-10,"SHELBY",0
"67438",2020-02-11,"SHELBY",0
"67439",2020-02-12,"SHELBY",0
"67440",2020-02-13,"SHELBY",0
"67441",2020-02-14,"SHELBY",0
"67442",2020-02-15,"SHELBY",0
"67443",2020-02-16,"SHELBY",0
"67444",2020-02-17,"SHELBY",0
"67445",2020-02-18,"SHELBY",0
"67446",2020-02-19,"SHELBY",0
"67447",2020-02-20,"SHELBY",0
"67448",2020-02-21,"SHELBY",0
"67449",2020-02-22,"SHELBY",0
"67450",2020-02-23,"SHELBY",0
"67451",2020-02-24,"SHELBY",0
"67452",2020-02-25,"SHELBY",0
"67453",2020-02-26,"SHELBY",0
"67454",2020-02-27,"SHELBY",0
"67455",2020-02-28,"SHELBY",0
"67456",2020-02-29,"SHELBY",0
"67457",2020-03-01,"SHELBY",0
"67458",2020-03-02,"SHELBY",0
"67459",2020-03-03,"SHELBY",0
"67460",2020-03-04,"SHELBY",0
"67461",2020-03-05,"SHELBY",0
"67462",2020-03-06,"SHELBY",0
"67463",2020-03-07,"SHELBY",0
"67464",2020-03-08,"SHELBY",0
"67465",2020-03-09,"SHELBY",0
"67466",2020-03-10,"SHELBY",0
"67467",2020-03-11,"SHELBY",0
"67468",2020-03-12,"SHELBY",0
"67469",2020-03-13,"SHELBY",0
"67470",2020-03-14,"SHELBY",0
"67471",2020-03-15,"SHELBY",0
"67472",2020-03-16,"SHELBY",0
"67473",2020-03-17,"SHELBY",0
"67474",2020-03-18,"SHELBY",0
"67475",2020-03-19,"SHELBY",0
"67476",2020-03-20,"SHELBY",0
"67477",2020-03-21,"SHELBY",0
"67478",2020-03-22,"SHELBY",0
"67479",2020-03-23,"SHELBY",0
"67480",2020-03-24,"SHELBY",0
"67481",2020-03-25,"SHELBY",1
"67482",2020-03-26,"SHELBY",2
"67483",2020-03-27,"SHELBY",2
"67484",2020-03-28,"SHELBY",2
"67485",2020-03-29,"SHELBY",2
"67486",2020-03-30,"SHELBY",3
"67487",2020-03-31,"SHELBY",4
"67488",2020-04-01,"SHELBY",4
"67489",2020-04-02,"SHELBY",4
"67490",2020-04-03,"SHELBY",6
"67491",2020-04-04,"SHELBY",6
"67492",2020-04-05,"SHELBY",6
"67493",2020-04-06,"SHELBY",6
"67494",2020-04-07,"SHELBY",7
"67495",2020-04-08,"SHELBY",7
"67496",2020-04-09,"SHELBY",7
"67497",2020-04-10,"SHELBY",7
"67498",2020-04-11,"SHELBY",8
"67499",2020-04-12,"SHELBY",8
"67500",2020-04-13,"SHELBY",9
"67501",2020-04-14,"SHELBY",9
"67502",2020-04-15,"SHELBY",9
"67503",2020-04-16,"SHELBY",9
"67504",2020-04-17,"SHELBY",10
"67505",2020-04-18,"SHELBY",10
"67506",2020-04-19,"SHELBY",10
"67507",2020-04-20,"SHELBY",10
"67508",2020-04-21,"SHELBY",10
"67509",2020-04-22,"SHELBY",10
"67510",2020-04-23,"SHELBY",13
"67511",2020-04-24,"SHELBY",14
"67512",2020-04-25,"SHELBY",14
"67513",2020-04-26,"SHELBY",14
"67514",2020-04-27,"SHELBY",15
"67515",2020-04-28,"SHELBY",16
"67516",2020-04-29,"SHELBY",16
"67517",2020-04-30,"SHELBY",16
"67518",2020-05-01,"SHELBY",16
"67519",2020-05-02,"SHELBY",16
"67520",2020-05-03,"SHELBY",17
"67521",2020-05-04,"SHELBY",19
"67522",2020-05-05,"SHELBY",19
"67523",2020-05-06,"SHELBY",19
"67524",2020-05-07,"SHELBY",20
"67525",2020-05-08,"SHELBY",21
"67526",2020-05-09,"SHELBY",22
"67527",2020-05-10,"SHELBY",22
"67528",2020-05-11,"SHELBY",22
"67529",2020-05-12,"SHELBY",22
"67530",2020-05-13,"SHELBY",22
"67531",2020-05-14,"SHELBY",23
"67532",2020-05-15,"SHELBY",23
"67533",2020-05-16,"SHELBY",23
"67534",2020-05-17,"SHELBY",23
"67535",2020-05-18,"SHELBY",24
"67536",2020-05-19,"SHELBY",24
"67537",2020-05-20,"SHELBY",24
"67538",2020-05-21,"SHELBY",24
"67539",2020-05-22,"SHELBY",24
"67540",2020-05-23,"SHELBY",24
"67541",2020-05-24,"SHELBY",24
"67542",2020-05-25,"SHELBY",24
"67543",2020-05-26,"SHELBY",24
"67544",2020-05-27,"SHELBY",24
"67545",2020-05-28,"SHELBY",24
"67546",2020-05-29,"SHELBY",24
"67547",2020-05-30,"SHELBY",24
"67548",2020-05-31,"SHELBY",25
"67549",2020-06-01,"SHELBY",25
"67550",2020-06-02,"SHELBY",25
"67551",2020-06-03,"SHELBY",25
"67552",2020-06-04,"SHELBY",25
"67553",2020-06-05,"SHELBY",25
"67554",2020-06-06,"SHELBY",25
"67555",2020-06-07,"SHELBY",25
"67556",2020-06-08,"SHELBY",26
"67557",2020-06-09,"SHELBY",26
"67558",2020-06-10,"SHELBY",26
"67559",2020-06-11,"SHELBY",26
"67560",2020-06-12,"SHELBY",26
"67561",2020-06-13,"SHELBY",26
"67562",2020-06-14,"SHELBY",26
"67563",2020-06-15,"SHELBY",26
"67564",2020-06-16,"SHELBY",26
"67565",2020-06-17,"SHELBY",26
"67566",2020-06-18,"SHELBY",26
"67567",2020-06-19,"SHELBY",26
"67568",2020-06-20,"SHELBY",26
"67569",2020-06-21,"SHELBY",26
"67570",2020-06-22,"SHELBY",27
"67571",2020-06-23,"SHELBY",28
"67572",2020-06-24,"SHELBY",28
"67573",2020-06-25,"SHELBY",28
"67574",2020-06-26,"SHELBY",28
"67575",2020-06-27,"SHELBY",28
"67576",2020-06-28,"SHELBY",28
"67577",2020-06-29,"SHELBY",28
"67578",2020-06-30,"SHELBY",28
"67579",2020-07-01,"SHELBY",28
"67580",2020-07-02,"SHELBY",30
"67581",2020-07-03,"SHELBY",30
"67582",2020-07-04,"SHELBY",30
"67583",2020-07-05,"SHELBY",30
"67584",2020-07-06,"SHELBY",30
